category,content,link,ref-link
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,รศ.ดร.เจษฎา เด่นดวงบริพันธ์ อาจารย์ประจำภาควิชาชีววิทยา คณะวิทยาศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย ได้โพสต์ข้อความผ่านเฟซบุ๊กส่วนตัว @Jessada Dend,https://cofact.org/article/19487yeymfaj0,['https://www.dailynews.co.th/regional/763739']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,วิธีทดสอบเจลแอลกอฮอล์ด้วยวิธีง่ายๆ จาก ม.มหิดล,https://cofact.org/article/19487yeymfaj0,['https://www.posttoday.com/social/general/620304']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,ทางกรมควบคุมโรคได้ชี้แจงถึงเรื่องดังกล่าวว่า “การดื่มน้ำใบมะละกอปั่นสด ช่วยป้องกันและรักษา COVID-19 ไม่เป็นจริง เนื่องจากขณะนี้ยังไม่มีผลการ,https://cofact.org/article/336593s7ju9xj,['https://www.antifakenewscenter.com/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%94%e0%b8%b7%e0%b9%88%e0%b8%a1%e0%b8%99-4/']
ข้อความหรือเนื้อหานี้มีความเห็นส่วนตัว สมมติฐาน ทฤษฎีสมคบคิด ข้อมูลจากงานวิชาการที่ยังไม่มีข้อสรุป การนโน หรือ นั่งเทียนคิดเอา ฯ,กรมการแพทย์แผนไทยและแพทย์ทางเลือก แนะนำอาหารไทย เพื่อเสริมภูมิคุ้มกันและต้านเชื้อไวรัสดังนี้,https://cofact.org/article/20sm9b0rdn1rt,['https://www.bangkokbiznews.com/news/detail/871359']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,นายแพทย์มรุต จิรเศรษฐสิริ อธิบดีกรมการแพทย์แผนไทยและการแพทย์ทางเลือก แนะนำการรับประทานอาหารที่มีสารกระตุ้นภูมิคุ้มกันและมีศักยภาพในการป้องกั,https://cofact.org/article/xw76fcqxroyy,['https://www.thairath.co.th/news/society/1797163']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,ข่าวใกล้เคียง ดื่มน้ำมะนาวร้อนทุกวันเลย จะช่วยต้าน COVID-19 ทางกรมการแพทย์แผนไทยและการแพทย์ทางเลือกได้ให้ข้อมูลว่า น้ำมะนาว มีวิตามินซีช่วยก,https://cofact.org/article/xw76fcqxroyy,['https://www.nationweekend.com/content/image_news/9409']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,สูตรนี้ก็ไม่ได้นะ - สูตรน้ำมะนาวผสมน้ำส้มสายชูและโซดา ดื่มฆ่าเชื้อโควิด-19,https://cofact.org/article/xw76fcqxroyy,['https://www.js100.com/en/site/post_share/view/85488']
ข้อความหรือเนื้อหานี้มีความเห็นส่วนตัว สมมติฐาน ทฤษฎีสมคบคิด ข้อมูลจากงานวิชาการที่ยังไม่มีข้อสรุป การนโน หรือ นั่งเทียนคิดเอา ฯ,"สรุปคือ จะชงน้ำสมุนไพรดื่มกินกัน ก็ไม่ได้ว่าอะไร .. แต่อย่ายึดมั่นถือมั่น ว่านี่คือทางป้องกันรักษาโรคโควิด 19 นะครับ อย่าประมาทครับ ""กินร้อน",https://cofact.org/article/5zouk8hrl08g,['https://www.facebook.com/OhISeebyAjarnJess/']
ข้อความหรือเนื้อหานี้มีความเห็นส่วนตัว สมมติฐาน ทฤษฎีสมคบคิด ข้อมูลจากงานวิชาการที่ยังไม่มีข้อสรุป การนโน หรือ นั่งเทียนคิดเอา ฯ,นายแพทย์มรุต จิรเศรษฐศิริ อธิบดีกรมการแพทย์แผนไทยและแพทย์ทางเลือก แนะนำผักผลไม้สมุนไพร 3 กลุ่ม เพื่อเสริมภูมิต้านทานของร่างกายช่วยป้องกันการ,https://cofact.org/article/5zouk8hrl08g,['https://www.bangkokbiznews.com/news/detail/871359']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,"เจอวิธีการทดสอบแอลกอฮอล์แบบผิดๆ อีกแล้วครับ คราวนี้บอกว่า ""ถ้าแอลกอฮล์เขย่าเป็นฟอง แปลว่าเป็นของปลอม ทำจากน้ำยาเช็ดกระจก"" ... ไม่จริงนะครับ ",https://cofact.org/article/1lxphxjdopbpt,['https://www.facebook.com/OhISeebyAjarnJess/']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,สำนักงานคณะกรรมการอาหารและยา (อย.) ได้ตรวจสอบพบว่า ภาพแผงยาที่ถูกแชร์นั้นเป็นยาที่ผลิตจากประเทศอินเดีย ยืนยันว่าไม่ได้ขึ้นทะเบียนที่ประเทศไท,https://cofact.org/article/1jjn686h58ua1,['https://www.antifakenewscenter.com/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%a2%e0%b8%b2%e0%b8%9b%e0%b8%99%e0%b9%80%e0%b8%9b%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b8%99/']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,หากจำเป็นต้องถูกกักกันเพื่อไม่ให้มีการแพร่เชื้อ ให้แจ้งโรงพยาบาลตามสิทธิให้รับผิดชอบค่าใช้จ่าย,https://cofact.org/article/3vwwvz4k9pg2a,"['www.sso.go.th', 'https://www.antifakenewscenter.com/%e0%b8%ab%e0%b8%b2%e0%b8%81%e0%b9%81%e0%b8%9e%e0%b8%97%e0%b8%a2%e0%b9%8c%e0%b8%8a%e0%b8%b5%e0%b9%89%e0%b8%a7%e0%b9%88%e0%b8%b2%e0%b9%80%e0%b8%9b%e0%b9%87%e0%b8%99%e0%b8%9c%e0%b8%b9%e0%b9%89%e0%b8%95/']"
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,แนะนำบทความเกี่ยวกับน้ำยาฆ่าเชื้อกับโควิด 10 โคโรน่าไวรัส ม.มหิดล,https://cofact.org/article/2t62fl9qd1ky3,['https://www.pharmacy.mahidol.ac.th/th/knowledge/article/483/%E0%B9%82%E0%B8%84%E0%B8%A7%E0%B8%B4%E0%B8%94-19%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A2%E0%B8%B2%E0%B8%86%E0%B9%88%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD/']
